,Human_Path_Length,Shortest_Path_Length,Ratio
12982,4,3,1.3333333333333333
12983,8,3,2.6666666666666665
12984,9,3,3.0
12985,5,3,1.6666666666666667
12986,6,3,2.0
12987,4,3,1.3333333333333333
12988,4,3,1.3333333333333333
12989,6,3,2.0
12990,5,3,1.6666666666666667
12991,5,3,1.6666666666666667
12992,7,3,2.3333333333333335
12993,6,3,2.0
12994,4,3,1.3333333333333333
12995,11,3,3.6666666666666665
12996,4,3,1.3333333333333333
12997,14,3,4.666666666666667
12998,5,3,1.6666666666666667
12999,4,3,1.3333333333333333
13000,6,3,2.0
13001,6,3,2.0
13002,6,3,2.0
13003,5,3,1.6666666666666667
13004,4,3,1.3333333333333333
13005,4,3,1.3333333333333333
13006,6,3,2.0
13007,6,3,2.0
13008,6,3,2.0
13009,8,3,2.6666666666666665
13010,4,3,1.3333333333333333
13011,4,3,1.3333333333333333
13012,10,3,3.3333333333333335
13013,7,3,2.3333333333333335
13014,5,3,1.6666666666666667
13015,5,3,1.6666666666666667
13016,12,3,4.0
13017,4,3,1.3333333333333333
13018,9,3,3.0
13019,4,3,1.3333333333333333
13020,6,3,2.0
13021,4,3,1.3333333333333333
13022,6,3,2.0
13023,4,3,1.3333333333333333
13024,6,3,2.0
13025,7,3,2.3333333333333335
13026,4,3,1.3333333333333333
13027,4,3,1.3333333333333333
13028,4,3,1.3333333333333333
13029,5,3,1.6666666666666667
13030,9,3,3.0
13031,6,3,2.0
13032,3,3,1.0
13033,4,3,1.3333333333333333
13034,6,3,2.0
13035,5,3,1.6666666666666667
13036,9,3,3.0
13037,7,3,2.3333333333333335
13038,8,3,2.6666666666666665
13039,6,3,2.0
13040,4,3,1.3333333333333333
13041,6,3,2.0
13042,6,3,2.0
13043,4,3,1.3333333333333333
13044,6,3,2.0
13045,8,3,2.6666666666666665
13046,7,3,2.3333333333333335
13047,8,3,2.6666666666666665
13048,5,3,1.6666666666666667
13049,6,3,2.0
13050,5,3,1.6666666666666667
13051,5,3,1.6666666666666667
13052,6,3,2.0
13053,4,3,1.3333333333333333
13054,8,3,2.6666666666666665
13055,6,3,2.0
13056,6,3,2.0
13057,12,3,4.0
13058,4,3,1.3333333333333333
13059,4,3,1.3333333333333333
13060,6,3,2.0
13061,7,3,2.3333333333333335
13062,4,3,1.3333333333333333
13063,4,3,1.3333333333333333
13064,3,3,1.0
13065,18,3,6.0
13066,5,3,1.6666666666666667
13067,8,3,2.6666666666666665
13068,8,3,2.6666666666666665
13069,5,3,1.6666666666666667
13070,4,3,1.3333333333333333
13071,6,3,2.0
13072,8,3,2.6666666666666665
13073,5,3,1.6666666666666667
13074,6,3,2.0
13075,5,3,1.6666666666666667
13076,12,3,4.0
13077,5,3,1.6666666666666667
13078,9,3,3.0
13079,14,3,4.666666666666667
13080,5,3,1.6666666666666667
13081,5,3,1.6666666666666667
13082,4,3,1.3333333333333333
13083,7,3,2.3333333333333335
13084,6,3,2.0
13085,9,3,3.0
13086,5,3,1.6666666666666667
13087,3,3,1.0
13088,4,3,1.3333333333333333
13089,5,3,1.6666666666666667
13090,5,3,1.6666666666666667
13091,7,3,2.3333333333333335
13092,6,3,2.0
13093,4,3,1.3333333333333333
13094,14,3,4.666666666666667
13095,8,3,2.6666666666666665
13096,5,3,1.6666666666666667
13097,4,3,1.3333333333333333
13098,5,3,1.6666666666666667
13099,11,3,3.6666666666666665
13100,4,3,1.3333333333333333
13101,5,3,1.6666666666666667
13102,8,3,2.6666666666666665
13103,12,3,4.0
13104,6,3,2.0
13105,7,3,2.3333333333333335
13106,7,3,2.3333333333333335
13107,8,3,2.6666666666666665
13108,8,3,2.6666666666666665
13109,8,3,2.6666666666666665
13110,15,3,5.0
13111,13,3,4.333333333333333
13112,4,3,1.3333333333333333
13113,6,3,2.0
13114,8,3,2.6666666666666665
13115,6,3,2.0
13116,4,3,1.3333333333333333
13117,6,3,2.0
13118,4,3,1.3333333333333333
13119,4,3,1.3333333333333333
13120,5,3,1.6666666666666667
13121,5,3,1.6666666666666667
13122,4,3,1.3333333333333333
13123,5,3,1.6666666666666667
13124,9,3,3.0
13125,6,3,2.0
13126,5,3,1.6666666666666667
13127,8,3,2.6666666666666665
13128,5,3,1.6666666666666667
13129,11,3,3.6666666666666665
13130,4,3,1.3333333333333333
13131,6,3,2.0
13132,6,3,2.0
13133,4,3,1.3333333333333333
13134,6,3,2.0
13135,5,3,1.6666666666666667
13136,3,3,1.0
13137,6,3,2.0
13138,4,3,1.3333333333333333
13139,10,3,3.3333333333333335
13140,7,3,2.3333333333333335
13141,6,3,2.0
13142,13,3,4.333333333333333
13143,5,3,1.6666666666666667
13144,7,3,2.3333333333333335
13145,7,3,2.3333333333333335
13146,5,3,1.6666666666666667
13147,7,3,2.3333333333333335
13148,4,3,1.3333333333333333
13149,5,3,1.6666666666666667
13150,7,3,2.3333333333333335
13151,4,3,1.3333333333333333
13152,6,3,2.0
13153,9,3,3.0
13154,5,3,1.6666666666666667
13155,7,3,2.3333333333333335
13156,4,3,1.3333333333333333
13157,13,3,4.333333333333333
13158,6,3,2.0
13159,7,3,2.3333333333333335
13160,4,3,1.3333333333333333
13161,4,3,1.3333333333333333
13162,4,3,1.3333333333333333
13163,4,3,1.3333333333333333
13164,4,3,1.3333333333333333
13165,6,3,2.0
13166,3,3,1.0
13167,3,3,1.0
13168,6,3,2.0
13169,7,3,2.3333333333333335
13170,9,3,3.0
13171,3,3,1.0
13172,3,3,1.0
13173,6,3,2.0
13174,6,3,2.0
13175,19,3,6.333333333333333
13176,10,3,3.3333333333333335
13177,8,3,2.6666666666666665
13178,6,3,2.0
13179,6,3,2.0
13180,6,3,2.0
13181,6,3,2.0
13182,6,3,2.0
13183,8,3,2.6666666666666665
13184,5,3,1.6666666666666667
13185,4,3,1.3333333333333333
13186,5,3,1.6666666666666667
13187,6,3,2.0
13188,4,3,1.3333333333333333
13189,4,3,1.3333333333333333
13190,4,3,1.3333333333333333
13191,4,3,1.3333333333333333
13192,9,3,3.0
13193,10,3,3.3333333333333335
13194,9,3,3.0
13195,10,3,3.3333333333333335
13196,7,3,2.3333333333333335
13197,3,3,1.0
13198,7,3,2.3333333333333335
13199,4,3,1.3333333333333333
13200,6,3,2.0
13201,6,3,2.0
13202,6,3,2.0
13203,7,3,2.3333333333333335
13204,5,3,1.6666666666666667
13205,8,3,2.6666666666666665
13206,6,3,2.0
13207,11,3,3.6666666666666665
13208,5,3,1.6666666666666667
13209,4,3,1.3333333333333333
13210,6,3,2.0
13211,4,3,1.3333333333333333
13212,4,3,1.3333333333333333
13213,5,3,1.6666666666666667
13214,6,3,2.0
13215,4,3,1.3333333333333333
13216,10,3,3.3333333333333335
13217,11,3,3.6666666666666665
13218,6,3,2.0
13219,6,3,2.0
13220,4,3,1.3333333333333333
13221,6,3,2.0
13222,9,3,3.0
13223,8,3,2.6666666666666665
13224,4,3,1.3333333333333333
13225,10,3,3.3333333333333335
13226,20,3,6.666666666666667
13227,3,3,1.0
13228,9,3,3.0
13229,4,3,1.3333333333333333
13230,6,3,2.0
13231,6,3,2.0
13232,12,3,4.0
13233,4,3,1.3333333333333333
13234,5,3,1.6666666666666667
13235,7,3,2.3333333333333335
13236,8,3,2.6666666666666665
13237,6,3,2.0
13238,6,3,2.0
13239,7,3,2.3333333333333335
13240,4,3,1.3333333333333333
13241,7,3,2.3333333333333335
13242,4,3,1.3333333333333333
13243,5,3,1.6666666666666667
13244,4,3,1.3333333333333333
13245,5,3,1.6666666666666667
13246,3,3,1.0
13247,5,3,1.6666666666666667
13248,6,3,2.0
13249,4,3,1.3333333333333333
13250,13,3,4.333333333333333
13251,5,3,1.6666666666666667
13252,7,3,2.3333333333333335
13253,5,3,1.6666666666666667
13254,9,3,3.0
13255,14,3,4.666666666666667
13256,11,3,3.6666666666666665
13257,7,3,2.3333333333333335
13258,4,3,1.3333333333333333
13259,7,3,2.3333333333333335
13260,5,3,1.6666666666666667
13261,6,3,2.0
13262,4,3,1.3333333333333333
13263,4,3,1.3333333333333333
13264,6,3,2.0
13265,6,3,2.0
13266,4,3,1.3333333333333333
13267,4,3,1.3333333333333333
13268,6,3,2.0
13269,12,3,4.0
13270,7,3,2.3333333333333335
13271,4,3,1.3333333333333333
13272,5,3,1.6666666666666667
13273,9,3,3.0
13274,6,3,2.0
13275,5,3,1.6666666666666667
13276,6,3,2.0
13277,6,4,1.5
13278,7,4,1.75
13279,12,4,3.0
13280,3,3,1.0
13281,8,4,2.0
13282,1,1,1.0
13283,6,3,2.0
13284,3,2,1.5
13285,3,2,1.5
13286,3,3,1.0
13287,12,3,4.0
13288,5,3,1.6666666666666667
13289,6,3,2.0
13290,16,3,5.333333333333333
13291,8,3,2.6666666666666665
13292,5,2,2.5
13293,5,2,2.5
13294,2,2,1.0
13295,22,4,5.5
13296,9,4,2.25
13297,7,4,1.75
13298,13,4,3.25
13299,8,4,2.0
13300,7,4,1.75
13301,4,3,1.3333333333333333
13302,4,3,1.3333333333333333
13303,4,3,1.3333333333333333
13304,4,3,1.3333333333333333
13305,3,2,1.5
13306,7,3,2.3333333333333335
13307,6,2,3.0
13308,6,3,2.0
13309,31,3,10.333333333333334
13310,9,3,3.0
13311,5,4,1.25
13312,3,3,1.0
13313,3,3,1.0
13314,6,3,2.0
13315,15,4,3.75
13316,5,4,1.25
13317,4,4,1.0
13318,4,4,1.0
13319,5,3,1.6666666666666667
13320,10,3,3.3333333333333335
13321,6,4,1.5
13322,11,4,2.75
13323,4,3,1.3333333333333333
13324,5,4,1.25
13325,6,4,1.5
13326,3,2,1.5
13327,1,1,1.0
13328,2,2,1.0
13329,5,2,2.5
13330,6,3,2.0
13331,3,3,1.0
13332,4,3,1.3333333333333333
13333,45,3,15.0
13334,5,2,2.5
13335,7,2,3.5
13336,2,2,1.0
13337,3,2,1.5
13338,4,3,1.3333333333333333
13339,4,3,1.3333333333333333
13340,3,2,1.5
13341,1,1,1.0
13342,2,2,1.0
13343,5,3,1.6666666666666667
13344,5,4,1.25
13345,7,2,3.5
13346,2,2,1.0
13347,3,2,1.5
13348,7,3,2.3333333333333335
13349,7,3,2.3333333333333335
13350,6,3,2.0
13351,5,3,1.6666666666666667
13352,4,3,1.3333333333333333
13353,10,3,3.3333333333333335
13354,8,3,2.6666666666666665
13355,4,3,1.3333333333333333
13356,3,3,1.0
13357,8,3,2.6666666666666665
13358,3,2,1.5
13359,3,2,1.5
13360,3,2,1.5
13361,4,2,2.0
13362,3,2,1.5
13363,1,1,1.0
13364,1,1,1.0
13365,1,1,1.0
13366,4,2,2.0
13367,4,2,2.0
13368,6,2,3.0
13369,2,2,1.0
13370,2,2,1.0
13371,4,3,1.3333333333333333
13372,2,2,1.0
13373,3,2,1.5
13374,2,2,1.0
13375,6,2,3.0
13376,3,3,1.0
13377,3,3,1.0
13378,1,1,1.0
13379,4,2,2.0
13380,2,2,1.0
13381,4,3,1.3333333333333333
13382,4,4,1.0
13383,4,4,1.0
13384,4,3,1.3333333333333333
13385,10,4,2.5
13386,5,4,1.25
13387,5,4,1.25
13388,9,4,2.25
13389,4,4,1.0
13390,7,3,2.3333333333333335
13391,5,3,1.6666666666666667
13392,5,3,1.6666666666666667
13393,6,3,2.0
13394,5,4,1.25
13395,3,2,1.5
13396,6,2,3.0
13397,3,2,1.5
13398,4,2,2.0
13399,7,3,2.3333333333333335
13400,4,3,1.3333333333333333
13401,9,3,3.0
13402,6,3,2.0
13403,6,3,2.0
13404,7,3,2.3333333333333335
13405,6,3,2.0
13406,6,3,2.0
13407,14,6,2.3333333333333335
13408,2,2,1.0
13409,2,2,1.0
13410,11,3,3.6666666666666665
13411,4,3,1.3333333333333333
13412,5,3,1.6666666666666667
13413,3,3,1.0
13414,6,3,2.0
13415,5,3,1.6666666666666667
13416,7,3,2.3333333333333335
13417,5,3,1.6666666666666667
13418,22,3,7.333333333333333
13419,2,2,1.0
13420,7,3,2.3333333333333335
13421,3,3,1.0
13422,3,3,1.0
13423,5,3,1.6666666666666667
13424,9,3,3.0
13425,11,3,3.6666666666666665
13426,4,3,1.3333333333333333
13427,5,3,1.6666666666666667
13428,4,3,1.3333333333333333
13429,6,3,2.0
13430,2,2,1.0
13431,3,3,1.0
13432,3,2,1.5
13433,3,3,1.0
13434,2,2,1.0
13435,3,3,1.0
13436,7,3,2.3333333333333335
13437,3,3,1.0
13438,9,2,4.5
13439,3,2,1.5
13440,4,3,1.3333333333333333
13441,3,2,1.5
13442,5,2,2.5
13443,8,2,4.0
13444,2,2,1.0
13445,4,2,2.0
13446,2,2,1.0
13447,3,2,1.5
13448,1,1,1.0
13449,4,3,1.3333333333333333
13450,5,3,1.6666666666666667
13451,4,3,1.3333333333333333
13452,6,3,2.0
13453,3,2,1.5
13454,5,3,1.6666666666666667
13455,3,3,1.0
13456,4,3,1.3333333333333333
13457,3,3,1.0
13458,6,3,2.0
13459,3,2,1.5
13460,3,3,1.0
13461,6,2,3.0
13462,4,2,2.0
13463,3,2,1.5
13464,2,2,1.0
13465,1,1,1.0
13466,4,3,1.3333333333333333
13467,4,2,2.0
13468,5,4,1.25
13469,4,3,1.3333333333333333
13470,5,3,1.6666666666666667
13471,3,3,1.0
13472,5,3,1.6666666666666667
13473,6,3,2.0
13474,3,3,1.0
13475,8,3,2.6666666666666665
13476,2,2,1.0
13477,2,2,1.0
13478,12,4,3.0
13479,9,4,2.25
13480,6,4,1.5
13481,5,4,1.25
13482,4,4,1.0
13483,4,4,1.0
13484,7,4,1.75
13485,5,4,1.25
13486,4,3,1.3333333333333333
13487,9,3,3.0
13488,12,3,4.0
13489,5,4,1.25
13490,4,3,1.3333333333333333
13491,7,4,1.75
13492,6,4,1.5
13493,8,4,2.0
13494,24,4,6.0
13495,4,4,1.0
13496,5,4,1.25
13497,11,3,3.6666666666666665
13498,5,2,2.5
13499,4,3,1.3333333333333333
13500,2,2,1.0
13501,4,3,1.3333333333333333
13502,5,3,1.6666666666666667
13503,4,3,1.3333333333333333
13504,4,3,1.3333333333333333
13505,3,3,1.0
13506,6,4,1.5
13507,3,2,1.5
13508,2,2,1.0
13509,2,2,1.0
13510,3,2,1.5
13511,3,2,1.5
13512,3,2,1.5
13513,3,2,1.5
13514,2,2,1.0
13515,5,2,2.5
13516,1,1,1.0
13517,3,3,1.0
13518,11,3,3.6666666666666665
13519,3,3,1.0
13520,5,3,1.6666666666666667
13521,15,3,5.0
13522,4,3,1.3333333333333333
13523,3,3,1.0
13524,4,2,2.0
13525,3,2,1.5
13526,3,2,1.5
13527,3,3,1.0
13528,7,2,3.5
13529,4,2,2.0
13530,5,3,1.6666666666666667
13531,4,3,1.3333333333333333
13532,1,1,1.0
13533,3,3,1.0
13534,3,3,1.0
13535,4,3,1.3333333333333333
13536,3,2,1.5
13537,8,1,8.0
13538,5,2,2.5
13539,5,3,1.6666666666666667
13540,8,3,2.6666666666666665
13541,10,3,3.3333333333333335
13542,6,3,2.0
13543,7,3,2.3333333333333335
13544,11,3,3.6666666666666665
13545,2,2,1.0
13546,5,2,2.5
13547,4,2,2.0
13548,4,3,1.3333333333333333
13549,3,2,1.5
13550,3,2,1.5
13551,4,2,2.0
13552,5,2,2.5
13553,6,2,3.0
13554,9,2,4.5
13555,5,2,2.5
13556,5,3,1.6666666666666667
13557,4,3,1.3333333333333333
13558,3,2,1.5
13559,3,2,1.5
13560,4,2,2.0
13561,3,2,1.5
13562,3,2,1.5
13563,5,2,2.5
13564,2,2,1.0
13565,13,4,3.25
13566,3,2,1.5
13567,4,2,2.0
13568,4,3,1.3333333333333333
13569,3,2,1.5
13570,6,3,2.0
13571,5,2,2.5
13572,4,2,2.0
13573,2,2,1.0
13574,3,2,1.5
13575,4,2,2.0
13576,5,2,2.5
13577,5,3,1.6666666666666667
13578,3,3,1.0
13579,4,3,1.3333333333333333
13580,3,3,1.0
13581,5,3,1.6666666666666667
13582,4,2,2.0
13583,13,3,4.333333333333333
13584,3,2,1.5
13585,4,2,2.0
13586,8,4,2.0
13587,19,4,4.75
13588,5,4,1.25
13589,12,3,4.0
13590,7,3,2.3333333333333335
13591,3,2,1.5
13592,7,3,2.3333333333333335
13593,4,2,2.0
13594,5,1,5.0
13595,2,1,2.0
13596,3,3,1.0
13597,7,2,3.5
13598,3,3,1.0
13599,6,4,1.5
13600,7,2,3.5
13601,3,3,1.0
13602,3,3,1.0
13603,1,1,1.0
13604,6,2,3.0
13605,17,2,8.5
13606,4,2,2.0
13607,4,3,1.3333333333333333
13608,4,3,1.3333333333333333
13609,7,3,2.3333333333333335
13610,15,3,5.0
13611,9,3,3.0
13612,3,2,1.5
13613,6,3,2.0
13614,7,3,2.3333333333333335
13615,5,3,1.6666666666666667
13616,3,3,1.0
13617,4,3,1.3333333333333333
13618,3,3,1.0
13619,8,3,2.6666666666666665
13620,6,3,2.0
13621,22,3,7.333333333333333
13622,7,3,2.3333333333333335
13623,10,3,3.3333333333333335
13624,3,3,1.0
13625,4,3,1.3333333333333333
13626,4,2,2.0
13627,4,2,2.0
13628,3,2,1.5
13629,4,3,1.3333333333333333
13630,7,3,2.3333333333333335
13631,3,3,1.0
13632,3,3,1.0
13633,3,2,1.5
13634,2,1,2.0
13635,1,1,1.0
13636,5,3,1.6666666666666667
13637,5,3,1.6666666666666667
13638,6,3,2.0
13639,3,3,1.0
13640,6,3,2.0
13641,8,3,2.6666666666666665
13642,7,3,2.3333333333333335
13643,6,3,2.0
13644,4,3,1.3333333333333333
13645,19,3,6.333333333333333
13646,7,3,2.3333333333333335
13647,4,2,2.0
13648,5,2,2.5
13649,4,3,1.3333333333333333
13650,6,3,2.0
13651,8,3,2.6666666666666665
13652,5,3,1.6666666666666667
13653,6,4,1.5
13654,16,4,4.0
13655,8,3,2.6666666666666665
13656,3,3,1.0
13657,3,3,1.0
13658,6,2,3.0
13659,2,2,1.0
13660,4,2,2.0
13661,4,4,1.0
13662,5,3,1.6666666666666667
13663,6,3,2.0
13664,5,4,1.25
13665,2,2,1.0
13666,2,2,1.0
13667,4,3,1.3333333333333333
13668,3,3,1.0
13669,10,3,3.3333333333333335
13670,5,2,2.5
13671,2,2,1.0
13672,9,3,3.0
13673,4,3,1.3333333333333333
13674,5,3,1.6666666666666667
13675,9,4,2.25
13676,4,3,1.3333333333333333
13677,4,3,1.3333333333333333
13678,15,3,5.0
13679,6,3,2.0
13680,5,3,1.6666666666666667
13681,8,3,2.6666666666666665
13682,5,3,1.6666666666666667
13683,4,2,2.0
13684,4,2,2.0
13685,4,2,2.0
13686,7,3,2.3333333333333335
13687,11,3,3.6666666666666665
13688,4,3,1.3333333333333333
13689,6,3,2.0
13690,10,3,3.3333333333333335
13691,4,2,2.0
13692,2,2,1.0
13693,6,3,2.0
13694,7,3,2.3333333333333335
13695,4,2,2.0
13696,2,2,1.0
13697,7,4,1.75
13698,5,4,1.25
13699,2,2,1.0
13700,9,3,3.0
13701,4,3,1.3333333333333333
13702,5,3,1.6666666666666667
13703,3,3,1.0
13704,3,3,1.0
13705,2,2,1.0
13706,5,3,1.6666666666666667
13707,5,3,1.6666666666666667
13708,4,3,1.3333333333333333
13709,4,3,1.3333333333333333
13710,10,3,3.3333333333333335
13711,8,3,2.6666666666666665
13712,10,3,3.3333333333333335
13713,4,3,1.3333333333333333
13714,4,3,1.3333333333333333
13715,4,3,1.3333333333333333
13716,4,3,1.3333333333333333
13717,4,3,1.3333333333333333
13718,6,3,2.0
13719,5,2,2.5
13720,4,2,2.0
13721,3,2,1.5
13722,3,2,1.5
13723,5,3,1.6666666666666667
13724,6,3,2.0
13725,5,3,1.6666666666666667
13726,3,2,1.5
13727,5,2,2.5
13728,3,2,1.5
13729,7,3,2.3333333333333335
13730,8,3,2.6666666666666665
13731,5,3,1.6666666666666667
13732,5,3,1.6666666666666667
13733,6,3,2.0
13734,7,3,2.3333333333333335
13735,4,2,2.0
13736,4,3,1.3333333333333333
13737,8,3,2.6666666666666665
13738,3,3,1.0
13739,1,1,1.0
13740,1,1,1.0
13741,1,1,1.0
13742,5,3,1.6666666666666667
13743,5,3,1.6666666666666667
13744,3,3,1.0
13745,4,2,2.0
13746,7,3,2.3333333333333335
13747,3,3,1.0
13748,3,3,1.0
13749,7,3,2.3333333333333335
13750,5,3,1.6666666666666667
13751,5,3,1.6666666666666667
13752,5,3,1.6666666666666667
13753,4,3,1.3333333333333333
13754,5,3,1.6666666666666667
13755,8,3,2.6666666666666665
13756,4,3,1.3333333333333333
13757,7,4,1.75
13758,5,4,1.25
13759,4,4,1.0
13760,7,3,2.3333333333333335
13761,4,3,1.3333333333333333
13762,5,2,2.5
13763,4,2,2.0
13764,9,2,4.5
13765,4,2,2.0
13766,2,1,2.0
13767,6,3,2.0
13768,4,3,1.3333333333333333
13769,3,3,1.0
13770,2,2,1.0
13771,3,2,1.5
13772,2,2,1.0
13773,6,3,2.0
13774,6,3,2.0
13775,7,3,2.3333333333333335
13776,4,3,1.3333333333333333
13777,5,2,2.5
13778,6,3,2.0
13779,5,4,1.25
13780,4,4,1.0
13781,6,4,1.5
13782,4,4,1.0
13783,12,3,4.0
13784,4,3,1.3333333333333333
13785,6,3,2.0
13786,6,3,2.0
13787,7,3,2.3333333333333335
13788,5,3,1.6666666666666667
13789,8,3,2.6666666666666665
13790,6,3,2.0
13791,6,3,2.0
13792,6,3,2.0
13793,7,3,2.3333333333333335
13794,3,3,1.0
13795,3,3,1.0
13796,4,3,1.3333333333333333
13797,3,3,1.0
13798,10,3,3.3333333333333335
13799,3,3,1.0
13800,3,3,1.0
13801,5,3,1.6666666666666667
13802,3,3,1.0
13803,3,3,1.0
13804,3,3,1.0
13805,10,4,2.5
13806,8,4,2.0
13807,4,4,1.0
13808,5,4,1.25
13809,4,3,1.3333333333333333
13810,4,4,1.0
13811,4,3,1.3333333333333333
13812,9,4,2.25
13813,9,3,3.0
13814,4,3,1.3333333333333333
13815,12,4,3.0
13816,7,4,1.75
13817,5,3,1.6666666666666667
13818,5,3,1.6666666666666667
13819,9,5,1.8
13820,4,3,1.3333333333333333
13821,7,3,2.3333333333333335
13822,7,4,1.75
13823,5,4,1.25
13824,7,4,1.75
13825,7,4,1.75
13826,7,4,1.75
13827,6,4,1.5
13828,11,4,2.75
13829,2,2,1.0
13830,11,4,2.75
13831,9,2,4.5
13832,16,2,8.0
13833,5,3,1.6666666666666667
13834,3,3,1.0
13835,3,3,1.0
13836,5,3,1.6666666666666667
13837,4,4,1.0
13838,6,3,2.0
13839,6,3,2.0
13840,4,3,1.3333333333333333
13841,5,3,1.6666666666666667
13842,3,3,1.0
13843,6,3,2.0
13844,4,3,1.3333333333333333
13845,4,2,2.0
13846,10,3,3.3333333333333335
13847,4,3,1.3333333333333333
13848,19,4,4.75
13849,7,4,1.75
13850,2,2,1.0
13851,7,3,2.3333333333333335
13852,5,3,1.6666666666666667
13853,6,3,2.0
13854,12,3,4.0
13855,6,3,2.0
13856,4,3,1.3333333333333333
13857,4,3,1.3333333333333333
13858,4,3,1.3333333333333333
13859,3,3,1.0
13860,5,3,1.6666666666666667
13861,7,3,2.3333333333333335
13862,7,3,2.3333333333333335
13863,4,3,1.3333333333333333
13864,5,2,2.5
13865,3,3,1.0
13866,5,4,1.25
13867,4,4,1.0
13868,4,3,1.3333333333333333
13869,7,3,2.3333333333333335
13870,4,3,1.3333333333333333
13871,4,3,1.3333333333333333
13872,7,3,2.3333333333333335
13873,4,3,1.3333333333333333
13874,4,3,1.3333333333333333
13875,3,3,1.0
13876,6,3,2.0
13877,3,3,1.0
13878,5,3,1.6666666666666667
13879,5,3,1.6666666666666667
13880,6,4,1.5
13881,11,4,2.75
13882,5,4,1.25
13883,7,4,1.75
13884,4,4,1.0
13885,14,4,3.5
13886,25,4,6.25
13887,7,4,1.75
13888,11,4,2.75
13889,8,4,2.0
13890,9,4,2.25
13891,9,4,2.25
13892,4,3,1.3333333333333333
13893,5,3,1.6666666666666667
13894,3,2,1.5
13895,8,2,4.0
13896,7,2,3.5
13897,5,2,2.5
13898,2,2,1.0
13899,5,3,1.6666666666666667
13900,4,3,1.3333333333333333
13901,4,3,1.3333333333333333
13902,5,3,1.6666666666666667
13903,2,2,1.0
13904,4,3,1.3333333333333333
13905,4,3,1.3333333333333333
13906,4,3,1.3333333333333333
13907,4,3,1.3333333333333333
13908,5,4,1.25
13909,1,1,1.0
13910,7,4,1.75
13911,7,4,1.75
13912,5,3,1.6666666666666667
13913,4,3,1.3333333333333333
13914,4,3,1.3333333333333333
13915,6,3,2.0
13916,3,3,1.0
13917,3,3,1.0
13918,4,4,1.0
13919,5,3,1.6666666666666667
13920,3,3,1.0
13921,2,2,1.0
13922,2,2,1.0
13923,5,2,2.5
13924,3,1,3.0
13925,9,2,4.5
13926,6,3,2.0
13927,3,2,1.5
13928,1,1,1.0
13929,1,1,1.0
13930,2,2,1.0
13931,2,1,2.0
13932,3,2,1.5
13933,3,3,1.0
13934,7,3,2.3333333333333335
13935,6,4,1.5
13936,2,2,1.0
13937,3,2,1.5
13938,2,2,1.0
13939,8,3,2.6666666666666665
13940,4,3,1.3333333333333333
13941,7,3,2.3333333333333335
13942,6,3,2.0
13943,9,3,3.0
13944,4,2,2.0
13945,3,2,1.5
13946,3,2,1.5
13947,9,3,3.0
13948,3,3,1.0
13949,2,2,1.0
13950,8,4,2.0
13951,6,4,1.5
13952,5,4,1.25
13953,6,4,1.5
13954,4,2,2.0
13955,2,2,1.0
13956,4,2,2.0
13957,7,3,2.3333333333333335
13958,8,3,2.6666666666666665
13959,7,3,2.3333333333333335
13960,5,3,1.6666666666666667
13961,4,3,1.3333333333333333
13962,8,2,4.0
13963,5,3,1.6666666666666667
13964,7,3,2.3333333333333335
13965,5,3,1.6666666666666667
13966,4,3,1.3333333333333333
13967,7,3,2.3333333333333335
13968,6,4,1.5
13969,8,4,2.0
13970,7,4,1.75
13971,8,4,2.0
13972,6,4,1.5
13973,5,3,1.6666666666666667
13974,3,2,1.5
13975,6,3,2.0
13976,4,3,1.3333333333333333
13977,7,3,2.3333333333333335
13978,5,3,1.6666666666666667
13979,6,3,2.0
13980,9,3,3.0
13981,3,3,1.0
13982,8,3,2.6666666666666665
13983,7,3,2.3333333333333335
13984,17,3,5.666666666666667
13985,3,2,1.5
13986,2,2,1.0
13987,6,3,2.0
13988,6,3,2.0
13989,6,3,2.0
13990,5,3,1.6666666666666667
13991,2,2,1.0
13992,5,3,1.6666666666666667
13993,1,1,1.0
13994,2,2,1.0
13995,3,3,1.0
13996,3,2,1.5
13997,2,2,1.0
13998,17,3,5.666666666666667
13999,6,4,1.5
14000,11,4,2.75
14001,12,3,4.0
14002,4,4,1.0
14003,5,4,1.25
14004,5,4,1.25
14005,5,4,1.25
14006,5,4,1.25
14007,6,4,1.5
14008,5,4,1.25
14009,5,3,1.6666666666666667
14010,39,4,9.75
14011,16,4,4.0
14012,6,4,1.5
14013,2,2,1.0
14014,1,1,1.0
14015,1,1,1.0
14016,3,3,1.0
14017,4,3,1.3333333333333333
14018,5,3,1.6666666666666667
14019,3,2,1.5
14020,6,3,2.0
14021,6,4,1.5
14022,7,3,2.3333333333333335
14023,3,2,1.5
14024,1,1,1.0
14025,5,2,2.5
14026,2,2,1.0
14027,4,2,2.0
14028,31,2,15.5
14029,3,2,1.5
14030,4,2,2.0
14031,2,2,1.0
14032,4,2,2.0
14033,4,2,2.0
14034,4,3,1.3333333333333333
14035,3,3,1.0
14036,4,2,2.0
14037,13,4,3.25
